Currency,Date,Open,High,Low,Close,Volume
SGD=X,1/17/2023,1.320105,1.324505,1.319385,1.320385,149569358
CHF=X,1/17/2023,0.925685,0.92763,0.918765,0.92198,688957613
NZD=X,1/17/2023,0.638965,0.643795,0.63668,0.643215,781042081
SEK=X,1/17/2023,10.41621,10.45663,10.36897,10.42878,227505836
CAD=X,1/18/2023,1.33917,1.35005,1.33509,1.34966,1378286521
EUR=X,1/18/2023,1.07896,1.088755,1.07662,1.079755,208093952
GBP=X,1/18/2023,1.22841,1.24361,1.22551,1.2347,728305354
JPY=X,1/18/2023,128.2855,131.5815,127.5695,128.556,354860966
AUD=X,1/18/2023,0.69881,0.706365,0.693585,0.694395,755240810
SGD=X,1/18/2023,1.32039,1.325255,1.312895,1.320155,141602854
CHF=X,1/18/2023,0.921975,0.924565,0.908535,0.91599,1051393067
NZD=X,1/18/2023,0.643205,0.653045,0.64236,0.64448,304312624
SEK=X,1/18/2023,10.428565,10.444715,10.23971,10.332255,1076936126
CAD=X,1/19/2023,1.34967,1.35207,1.34469,1.34645,492381563
EUR=X,1/19/2023,1.079765,1.084015,1.07824,1.083365,589482046
GBP=X,1/19/2023,1.23472,1.23985,1.23133,1.23926,553498618
JPY=X,1/19/2023,128.5555,128.821,127.7625,128.374,271006526
AUD=X,1/19/2023,0.6944,0.694805,0.687205,0.691205,574177664
SGD=X,1/19/2023,1.32015,1.32565,1.319485,1.321635,362894630
CHF=X,1/19/2023,0.915985,0.918985,0.91475,0.915835,123844438
NZD=X,1/19/2023,0.644485,0.644915,0.63655,0.639485,901225978
SEK=X,1/19/2023,10.332005,10.38179,10.251405,10.312485,298004290
CAD=X,1/20/2023,1.34644,1.34977,1.33734,1.338025,1125431942
EUR=X,1/20/2023,1.08337,1.085905,1.080245,1.085645,409325459
GBP=X,1/20/2023,1.23925,1.24046,1.23357,1.23999,173918277
JPY=X,1/20/2023,128.3735,130.614,128.3485,129.5835,1240043508
AUD=X,1/20/2023,0.691195,0.697395,0.690655,0.69681,933335708
SGD=X,1/20/2023,1.32163,1.32351,1.31834,1.319245,522224709
CHF=X,1/20/2023,0.91584,0.9235,0.91415,0.920165,787514623
NZD=X,1/20/2023,0.639495,0.64768,0.63918,0.64717,1329881876
SEK=X,1/20/2023,10.312935,10.3586,10.27753,10.286175,371444406
CAD=X,1/22/2023,1.3386,1.338685,1.33672,1.33713,279130714
EUR=X,1/22/2023,1.0864,1.086985,1.08615,1.086435,104758853
GBP=X,1/22/2023,1.24005,1.24147,1.23983,1.24063,157935947
JPY=X,1/22/2023,129.501,129.659,129.313,129.3915,203169227
AUD=X,1/22/2023,0.69689,0.698445,0.69633,0.69836,318166249
SGD=X,1/22/2023,1.318,1.32176,1.318,1.321135,654999774
CHF=X,1/22/2023,0.919605,0.92001,0.91893,0.92001,164379982
NZD=X,1/22/2023,0.64705,0.64916,0.646345,0.648865,390845030
SEK=X,1/22/2023,10.29742,10.29742,10.26413,10.284105,235062865
CAD=X,1/23/2023,1.33712,1.34179,1.33423,1.33719,108530034
EUR=X,1/23/2023,1.08643,1.092705,1.084635,1.08715,197896409
GBP=X,1/23/2023,1.240635,1.24481,1.23237,1.2379,373197956
JPY=X,1/23/2023,129.391,130.891,129.0455,130.5985,1237688046
AUD=X,1/23/2023,0.698365,0.704,0.696225,0.702885,770824114
SGD=X,1/23/2023,1.32113,1.321345,1.31529,1.318385,585956740
CHF=X,1/23/2023,0.92,0.92413,0.916005,0.92172,373416220
NZD=X,1/23/2023,0.64887,0.649985,0.643795,0.648965,115223294
SEK=X,1/23/2023,10.283735,10.288335,10.205675,10.237755,566405597
CAD=X,1/24/2023,1.33718,1.34139,1.3347,1.33723,106092881
EUR=X,1/24/2023,1.08716,1.08982,1.08352,1.089005,350859548
GBP=X,1/24/2023,1.23791,1.24141,1.22633,1.23315,575474322
JPY=X,1/24/2023,130.599,131.1195,129.7285,130.2165,460385654
AUD=X,1/24/2023,0.70289,0.705815,0.699375,0.705085,425765250
SGD=X,1/24/2023,1.31838,1.323555,1.317435,1.31965,324832444
CHF=X,1/24/2023,0.92172,0.92797,0.919215,0.92233,196967380
NZD=X,1/24/2023,0.64897,0.652585,0.646385,0.649495,184128728
SEK=X,1/24/2023,10.23778,10.27385,10.182145,10.206745,414808563
CAD=X,1/25/2023,1.33722,1.34282,1.33431,1.33814,212109018
EUR=X,1/25/2023,1.089015,1.09238,1.085735,1.09209,518099247
GBP=X,1/25/2023,1.23316,1.24187,1.22832,1.24108,891125342
JPY=X,1/25/2023,130.216,130.5855,129.23,129.2605,1000257497
AUD=X,1/25/2023,0.70509,0.71228,0.70389,0.71075,940014266
SGD=X,1/25/2023,1.319655,1.32099,1.31176,1.31189,1474664513
CHF=X,1/25/2023,0.92232,0.92454,0.917,0.917195,914684958
NZD=X,1/25/2023,0.6495,0.649795,0.644985,0.648165,313927336
SEK=X,1/25/2023,10.20675,10.28348,10.17584,10.197535,193473849
CAD=X,1/26/2023,1.33813,1.34081,1.33034,1.33174,878670245
EUR=X,1/26/2023,1.092085,1.092945,1.085055,1.08933,474589732
GBP=X,1/26/2023,1.24106,1.24305,1.23449,1.24144,137958034
JPY=X,1/26/2023,129.2615,130.6205,129.025,129.8115,618201594
AUD=X,1/26/2023,0.710755,0.714255,0.707945,0.711375,192015697
SGD=X,1/26/2023,1.311905,1.314175,1.310445,1.31149,173468870
CHF=X,1/26/2023,0.91719,0.92256,0.91586,0.920245,585631716
NZD=X,1/26/2023,0.64817,0.651455,0.645765,0.649025,237009642
SEK=X,1/26/2023,10.197525,10.329305,10.187755,10.269365,828720707
CAD=X,1/27/2023,1.33172,1.3347,1.33005,1.33088,202360408
EUR=X,1/27/2023,1.089335,1.090045,1.08378,1.086915,429040708
GBP=X,1/27/2023,1.24145,1.24188,1.23456,1.2399,254828823
JPY=X,1/27/2023,129.8105,130.271,129.5015,129.8075,102826554
AUD=X,1/27/2023,0.71138,0.71298,0.708245,0.710965,161591152
SGD=X,1/27/2023,1.311495,1.3157,1.31062,1.31353,460263011
CHF=X,1/27/2023,0.92024,0.924005,0.919225,0.92101,222401447
NZD=X,1/27/2023,0.64903,0.651195,0.646135,0.64923,132049039
SEK=X,1/27/2023,10.269355,10.35348,10.256955,10.306745,479271537
CAD=X,1/29/2023,1.33121,1.331785,1.3302,1.3306,174333153
EUR=X,1/29/2023,1.08622,1.087295,1.08614,1.087205,233927726
GBP=X,1/29/2023,1.23918,1.24012,1.23781,1.24006,187902816
JPY=X,1/29/2023,129.688,129.8995,129.6755,129.8395,242740985
AUD=X,1/29/2023,0.7103,0.710925,0.70983,0.710785,171980021
SGD=X,1/29/2023,1.313835,1.31384,1.312055,1.31222,385908975
CHF=X,1/29/2023,0.921625,0.921825,0.920455,0.92074,240682183
NZD=X,1/29/2023,0.648545,0.649275,0.648075,0.649185,202556925
SEK=X,1/29/2023,10.3112,10.32154,10.29855,10.31256,113795381
CAD=X,1/30/2023,1.33059,1.33929,1.32998,1.33845,1057800958
EUR=X,1/30/2023,1.087195,1.091395,1.083925,1.085005,397768244
GBP=X,1/30/2023,1.24005,1.24177,1.23372,1.23498,606440087
JPY=X,1/30/2023,129.84,130.571,129.206,130.4885,711006789
AUD=X,1/30/2023,0.71079,0.71204,0.705135,0.70581,839093824
SGD=X,1/30/2023,1.312215,1.31476,1.311025,1.314685,537272549
CHF=X,1/30/2023,0.920745,0.92575,0.918215,0.92541,841562015
NZD=X,1/30/2023,0.649195,0.650845,0.646245,0.64683,478979887
SEK=X,1/30/2023,10.31248,10.408165,10.286995,10.39801,967587445
CAD=X,1/31/2023,1.33844,1.34718,1.32991,1.33082,1028555128
EUR=X,1/31/2023,1.08501,1.087505,1.08021,1.086085,246164778
GBP=X,1/31/2023,1.23499,1.23713,1.22845,1.23086,512543897
JPY=X,1/31/2023,130.488,130.508,129.7465,130.116,450492715
AUD=X,1/31/2023,0.705815,0.7065,0.698395,0.705115,203888690
SGD=X,1/31/2023,1.31469,1.318055,1.313175,1.314345,161076530
CHF=X,1/31/2023,0.925405,0.92884,0.915075,0.91643,1526692194
NZD=X,1/31/2023,0.646835,0.647935,0.641315,0.643745,595157654
SEK=X,1/31/2023,10.39796,10.52323,10.384155,10.44005,526946750
CAD=X,2/1/2023,1.33081,1.338,1.32636,1.32743,511878784
EUR=X,2/1/2023,1.086075,1.103335,1.08524,1.101285,-2147483648
GBP=X,2/1/2023,1.23085,1.24021,1.227315,1.23878,892124238
JPY=X,2/1/2023,130.1155,130.413,128.4245,128.6085,1519872369
AUD=X,2/1/2023,0.705125,0.715795,0.703665,0.714765,1530695676
SGD=X,2/1/2023,1.31435,1.31515,1.30493,1.305385,1687104618
CHF=X,2/1/2023,0.916435,0.91833,0.905945,0.90727,1556895148
NZD=X,2/1/2023,0.64375,0.652485,0.64172,0.65156,1351514977
SEK=X,2/1/2023,10.440045,10.466485,10.28675,10.31132,1405742943
CAD=X,2/2/2023,1.32742,1.33475,1.32625,1.3318,633736412
EUR=X,2/2/2023,1.10129,1.10269,1.088555,1.09048,1569805809
GBP=X,2/2/2023,1.23877,1.24006,1.22197,1.22212,1763161231
JPY=X,2/2/2023,128.6075,129.1325,128.085,128.767,250278462
AUD=X,2/2/2023,0.714755,0.715725,0.70689,0.707315,1204188364
SGD=X,2/2/2023,1.30538,1.311235,1.303115,1.310565,1017918287
CHF=X,2/2/2023,0.907275,0.91397,0.90605,0.91329,1056161955
NZD=X,2/2/2023,0.651555,0.653825,0.646305,0.647495,750595494
SEK=X,2/2/2023,10.311435,10.42251,10.29516,10.38527,848957313
CAD=X,2/3/2023,1.33179,1.34262,1.33178,1.34024,1129696959
EUR=X,2/3/2023,1.090475,1.094015,1.079275,1.07941,1604477454
GBP=X,2/3/2023,1.22213,1.22658,1.20475,1.20537,1774149083
JPY=X,2/3/2023,128.7675,131.2105,128.3315,131.188,-2147483648
AUD=X,2/3/2023,0.707305,0.707305,0.691915,0.692195,-2147483648
SGD=X,2/3/2023,1.31056,1.32356,1.30992,1.3234,-2147483648
CHF=X,2/3/2023,0.913285,0.926965,0.91263,0.9257,2073524634
NZD=X,2/3/2023,0.647485,0.648155,0.632335,0.63259,-2147483648
SEK=X,2/3/2023,10.38448,10.554335,10.34996,10.540485,1682462053
CAD=X,2/5/2023,1.3415,1.34216,1.33996,1.34029,247447730
EUR=X,2/5/2023,1.079055,1.07985,1.078555,1.078955,113596723
GBP=X,2/5/2023,1.20367,1.20574,1.20356,1.20437,169922694
JPY=X,2/5/2023,131.9485,132.068,131.5135,132.066,210706704
AUD=X,2/5/2023,0.690545,0.692985,0.69043,0.69188,298130573
SGD=X,2/5/2023,1.323595,1.32532,1.323075,1.32522,387679309
CHF=X,2/5/2023,0.927325,0.9279,0.925245,0.92655,223196262
NZD=X,2/5/2023,0.631725,0.633345,0.63069,0.632555,233003512
SEK=X,2/5/2023,10.53205,10.55871,10.51813,10.556575,348773320
CAD=X,2/6/2023,1.3403,1.34756,1.33967,1.34433,591086242
EUR=X,2/6/2023,1.07894,1.079895,1.07094,1.072915,919202590
GBP=X,2/6/2023,1.20434,1.20775,1.20059,1.20265,268813362
JPY=X,2/6/2023,132.0665,132.905,131.584,132.6295,630449996
AUD=X,2/6/2023,0.691875,0.69487,0.68557,0.688895,542268995
SGD=X,2/6/2023,1.32522,1.32902,1.322635,1.327795,555861059
CHF=X,2/6/2023,0.926555,0.9291,0.922755,0.92808,342418451
NZD=X,2/6/2023,0.63255,0.63347,0.627045,0.630865,370013154
SEK=X,2/6/2023,10.55665,10.65921,10.52881,10.61614,703446476
CAD=X,2/7/2023,1.34432,1.34692,1.33806,1.33913,732441091
EUR=X,2/7/2023,1.07291,1.076665,1.066925,1.073045,118355577
GBP=X,2/7/2023,1.20266,1.20957,1.19613,1.20538,371699613
JPY=X,2/7/2023,132.6285,132.6285,130.4785,131.0595,1578287821
AUD=X,2/7/2023,0.688905,0.698875,0.688585,0.696465,1221997854
SGD=X,2/7/2023,1.327795,1.32866,1.321435,1.323665,831148028
CHF=X,2/7/2023,0.928075,0.928995,0.919225,0.92171,1111798976
NZD=X,2/7/2023,0.630875,0.635955,0.627315,0.632205,313126110
SEK=X,2/7/2023,10.61621,10.67358,10.531155,10.57303,538003342
CAD=X,2/8/2023,1.33912,1.34508,1.33604,1.34458,765342650
EUR=X,2/8/2023,1.07305,1.076085,1.070955,1.071555,303271016
GBP=X,2/8/2023,1.20537,1.21098,1.20386,1.2071,272808945
JPY=X,2/8/2023,131.0585,131.5405,130.598,131.3925,414689696
AUD=X,2/8/2023,0.69646,0.699625,0.691905,0.69284,637252941
SGD=X,2/8/2023,1.323675,1.326975,1.322785,1.325925,498325197
CHF=X,2/8/2023,0.921715,0.92237,0.917825,0.92097,218427374
NZD=X,2/8/2023,0.632185,0.634845,0.629685,0.631405,224991253
SEK=X,2/8/2023,10.573105,10.61723,10.49624,10.5879,250075485
CAD=X,2/9/2023,1.3446,1.34633,1.33726,1.34488,134120136
EUR=X,2/9/2023,1.071545,1.07909,1.070965,1.073925,423602019
GBP=X,2/9/2023,1.20709,1.21941,1.20572,1.21157,547505244
JPY=X,2/9/2023,131.393,131.8285,130.3425,131.52,219657459
AUD=X,2/9/2023,0.692845,0.701145,0.692165,0.69387,252122725
SGD=X,2/9/2023,1.325925,1.32776,1.319905,1.32545,184090875
CHF=X,2/9/2023,0.920965,0.922875,0.916065,0.92213,285191800
NZD=X,2/9/2023,0.63141,0.63895,0.630315,0.632625,294697913
SEK=X,2/9/2023,10.587905,10.591175,10.29492,10.34405,-2147483648
CAD=X,2/10/2023,1.34486,1.34725,1.33381,1.33439,1375849368
EUR=X,2/10/2023,1.07393,1.075285,1.06664,1.067705,946396037
GBP=X,2/10/2023,1.21158,1.21394,1.20473,1.20586,671368303
JPY=X,2/10/2023,131.5195,131.8915,129.8085,131.435,179614609
AUD=X,2/10/2023,0.693865,0.696035,0.690915,0.691865,396824829
SGD=X,2/10/2023,1.325455,1.330695,1.32412,1.330285,955071423
CHF=X,2/10/2023,0.92213,0.92532,0.919845,0.92363,338444378
NZD=X,2/10/2023,0.63263,0.634645,0.629885,0.63088,380429092
SEK=X,2/10/2023,10.343555,10.481135,10.302955,10.466945,1351626504
CAD=X,2/12/2023,1.334745,1.33584,1.334425,1.33582,230996950
EUR=X,2/12/2023,1.06812,1.06826,1.06713,1.067735,152347385
GBP=X,2/12/2023,1.20657,1.20664,1.20468,1.20515,241843180
JPY=X,2/12/2023,131.3985,131.653,131.3945,131.557,249336278
AUD=X,2/12/2023,0.692025,0.692085,0.69108,0.691285,209825187
SGD=X,2/12/2023,1.32924,1.33037,1.3292,1.329845,207105220
CHF=X,2/12/2023,0.92396,0.924285,0.923425,0.923875,113511848
NZD=X,2/12/2023,0.631195,0.631355,0.630555,0.631155,106409808
SEK=X,2/12/2023,10.45518,10.4666,10.441725,10.453105,121048099
CAD=X,2/13/2023,1.33581,1.33801,1.33252,1.33355,375398240
EUR=X,2/13/2023,1.06774,1.073245,1.065565,1.073115,830823888
GBP=X,2/13/2023,1.20514,1.21524,1.20309,1.21504,1088906678
JPY=X,2/13/2023,131.5575,132.911,131.4515,132.3375,834904079
AUD=X,2/13/2023,0.691295,0.697375,0.68905,0.696865,926657149
SGD=X,2/13/2023,1.32986,1.333155,1.32789,1.327965,435478332
CHF=X,2/13/2023,0.923875,0.92601,0.918715,0.91879,908326441
NZD=X,2/13/2023,0.63116,0.636585,0.62897,0.636035,881195328
SEK=X,2/13/2023,10.453115,10.4924,10.3697,10.37258,916919851
CAD=X,2/14/2023,1.33356,1.33906,1.32747,1.33412,168240272
EUR=X,2/14/2023,1.073105,1.08031,1.070685,1.073545,159825583
GBP=X,2/14/2023,1.21505,1.22687,1.21175,1.21737,331743787
JPY=X,2/14/2023,132.338,133.3175,131.5335,132.993,717130990
AUD=X,2/14/2023,0.696855,0.70292,0.692165,0.698735,379015339
SGD=X,2/14/2023,1.32795,1.331455,1.32309,1.328555,207105220
CHF=X,2/14/2023,0.918785,0.923445,0.91385,0.92159,545890986
NZD=X,2/14/2023,0.636045,0.63896,0.62974,0.633485,510227701
SEK=X,2/14/2023,10.37259,10.40803,10.250075,10.358795,239931823
CAD=X,2/15/2023,1.33413,1.34404,1.33406,1.33925,723911057
EUR=X,2/15/2023,1.07354,1.074465,1.066065,1.069155,696216325
GBP=X,2/15/2023,1.21738,1.21819,1.199,1.2037,1466489228
JPY=X,2/15/2023,132.9935,134.3615,132.5475,133.9095,963041201
AUD=X,2/15/2023,0.69873,0.698745,0.686495,0.690665,1296946123
SGD=X,2/15/2023,1.32855,1.33809,1.32814,1.33558,1344544949
CHF=X,2/15/2023,0.921585,0.926305,0.921325,0.923415,390902141
NZD=X,2/15/2023,0.633495,0.633495,0.625265,0.627905,995770643
SEK=X,2/15/2023,10.358735,10.468975,10.351665,10.41938,715162406
CAD=X,2/16/2023,1.33924,1.34792,1.33575,1.34738,1091921094
EUR=X,2/16/2023,1.069175,1.072245,1.065465,1.066555,456234155
GBP=X,2/16/2023,1.20371,1.20744,1.19658,1.19743,727306458
JPY=X,2/16/2023,133.9095,134.4655,133.6065,134.0775,258287032
AUD=X,2/16/2023,0.690675,0.69362,0.684035,0.686235,758951121
SGD=X,2/16/2023,1.33558,1.33899,1.333225,1.3371,369090800
CHF=X,2/16/2023,0.92341,0.927205,0.921405,0.926665,617424300
NZD=X,2/16/2023,0.627915,0.630935,0.6233,0.624455,654448377
SEK=X,2/16/2023,10.41902,10.49604,10.371495,10.45712,486473537
CAD=X,2/17/2023,1.34739,1.35375,1.34651,1.34737,102437153
EUR=X,2/17/2023,1.06656,1.069845,1.061285,1.069415,488186456
GBP=X,2/17/2023,1.19744,1.20494,1.19151,1.20429,784243510
JPY=X,2/17/2023,134.0735,135.1105,134.054,134.1565,178201332
AUD=X,2/17/2023,0.68622,0.68845,0.68117,0.687835,339686049
SGD=X,2/17/2023,1.337085,1.34061,1.335825,1.336945,124784679
CHF=X,2/17/2023,0.92666,0.933245,0.924045,0.92412,503765813
NZD=X,2/17/2023,0.624465,0.62495,0.619415,0.6243,126440457
SEK=X,2/17/2023,10.45711,10.561645,10.442045,10.450875,163245735
CAD=X,2/19/2023,1.34799,1.34855,1.34713,1.34828,135338712
EUR=X,2/19/2023,1.068945,1.06934,1.068265,1.068425,170702962
GBP=X,2/19/2023,1.20291,1.20376,1.20251,1.20291,100000000
JPY=X,2/19/2023,134.2735,134.3345,134.232,134.314,138158481
AUD=X,2/19/2023,0.68709,0.68771,0.686565,0.686925,124488048
SGD=X,2/19/2023,1.33649,1.33745,1.33649,1.33707,202679384
CHF=X,2/19/2023,0.926015,0.92603,0.92442,0.92541,196172566
NZD=X,2/19/2023,0.62371,0.62435,0.62315,0.62354,127241683
SEK=X,2/19/2023,10.46195,10.46857,10.45037,10.46266,107202000
CAD=X,2/20/2023,1.34827,1.34947,1.34417,1.34537,453387122
EUR=X,2/20/2023,1.06843,1.070475,1.067045,1.068245,125153938
GBP=X,2/20/2023,1.2029,1.20568,1.20149,1.20386,195893981
JPY=X,2/20/2023,134.3135,134.539,133.925,134.3425,127323357
AUD=X,2/20/2023,0.68692,0.692075,0.68627,0.690895,689939348
SGD=X,2/20/2023,1.337075,1.33767,1.334855,1.33604,283229591
CHF=X,2/20/2023,0.925405,0.92603,0.92207,0.92328,437796202
NZD=X,2/20/2023,0.623535,0.62626,0.622185,0.625685,444527170
SEK=X,2/20/2023,10.46255,10.47909,10.324125,10.34844,1257493317
CAD=X,2/21/2023,1.34538,1.35494,1.34417,1.35336,1072423874
EUR=X,2/21/2023,1.06824,1.069825,1.06375,1.065145,520818592
GBP=X,2/21/2023,1.20387,1.21476,1.19863,1.21092,804221422
JPY=X,2/21/2023,134.3415,135.23,134.1535,134.998,718544267
AUD=X,2/21/2023,0.6909,0.691995,0.684765,0.686335,777502672
SGD=X,2/21/2023,1.336035,1.34075,1.335335,1.340325,859473375
CHF=X,2/21/2023,0.923275,0.928275,0.923005,0.92758,784335364
NZD=X,2/21/2023,0.62569,0.626165,0.620315,0.62164,748993042
SEK=X,2/21/2023,10.34839,10.399205,10.288385,10.372265,342179940
CAD=X,2/22/2023,1.35337,1.35685,1.35148,1.35462,252322035
EUR=X,2/22/2023,1.06514,1.066415,1.059925,1.060555,723409772
GBP=X,2/22/2023,1.21093,1.21358,1.20348,1.20471,721313085
JPY=X,2/22/2023,134.999,135.066,134.3665,134.942,153704529
AUD=X,2/22/2023,0.68634,0.6865,0.67948,0.681155,869518369
SGD=X,2/22/2023,1.340315,1.341355,1.33811,1.340705,169043034
CHF=X,2/22/2023,0.92759,0.93189,0.925315,0.931315,692136872
NZD=X,2/22/2023,0.621645,0.625195,0.620635,0.622325,208966733
SEK=X,2/22/2023,10.37223,10.43791,10.324025,10.42302,615196613
CAD=X,2/23/2023,1.35463,1.35814,1.35164,1.35438,130464407
EUR=X,2/23/2023,1.060565,1.062795,1.05772,1.05978,206734279
GBP=X,2/23/2023,1.2047,1.2075,1.19923,1.2017,399668690
JPY=X,2/23/2023,134.9415,135.367,134.285,134.629,394432724
AUD=X,2/23/2023,0.68116,0.684205,0.67817,0.680875,142297538
SGD=X,2/23/2023,1.34069,1.34442,1.337925,1.342875,486818025
CHF=X,2/23/2023,0.93131,0.93489,0.929025,0.93373,484690263
NZD=X,2/23/2023,0.62233,0.62511,0.62031,0.62302,210569185
SEK=X,2/23/2023,10.42247,10.469395,10.38316,10.43103,186829750
CAD=X,2/24/2023,1.3544,1.36654,1.35277,1.36082,882325974
EUR=X,2/24/2023,1.059775,1.061445,1.05362,1.054585,805669949
GBP=X,2/24/2023,1.20169,1.20422,1.19284,1.19407,861158473
JPY=X,2/24/2023,134.6285,136.5205,134.057,136.4825,1846810466
AUD=X,2/24/2023,0.68088,0.682415,0.671875,0.672585,1331080979
SGD=X,2/24/2023,1.34289,1.35126,1.341635,1.35056,1457846338
CHF=X,2/24/2023,0.933735,0.941265,0.93263,0.941085,1268377451
NZD=X,2/24/2023,0.623015,0.624425,0.61515,0.61651,1142394997
SEK=X,2/24/2023,10.431,10.51743,10.387315,10.509005,891256386
CAD=X,2/26/2023,1.360995,1.361055,1.35954,1.3597,257805629
EUR=X,2/26/2023,1.05471,1.055545,1.05469,1.055355,187698867
GBP=X,2/26/2023,1.19523,1.19572,1.19454,1.19501,121975704
JPY=X,2/26/2023,136.506,136.508,136.2425,136.4305,171134946
AUD=X,2/26/2023,0.67292,0.673835,0.672535,0.673345,163075276
SGD=X,2/26/2023,1.35012,1.35073,1.34916,1.349895,139832520
CHF=X,2/26/2023,0.940395,0.94083,0.9401,0.94036,105563702
NZD=X,2/26/2023,0.61662,0.61684,0.61586,0.616405,134452717
SEK=X,2/26/2023,10.5015,10.50506,10.48564,10.48722,244851499
CAD=X,2/27/2023,1.35972,1.36244,1.35342,1.35761,357119596
EUR=X,2/27/2023,1.05535,1.061995,1.053315,1.060975,864815696
GBP=X,2/27/2023,1.19502,1.20679,1.19228,1.20625,1221759797
JPY=X,2/27/2023,136.431,136.5605,135.9195,136.3255,199400488
AUD=X,2/27/2023,0.673355,0.674505,0.669835,0.674045,202404566
SGD=X,2/27/2023,1.349895,1.351755,1.346255,1.346935,624018926
CHF=X,2/27/2023,0.940365,0.94293,0.93443,0.935765,831229425
NZD=X,2/27/2023,0.6164,0.618005,0.613135,0.616385,102403678
SEK=X,2/27/2023,10.48717,10.517945,10.3855,10.38792,1106758493
CAD=X,2/28/2023,1.3576,1.36485,1.35611,1.36461,954221974
EUR=X,2/28/2023,1.060965,1.06453,1.057425,1.057695,544612858
GBP=X,2/28/2023,1.20624,1.21435,1.20136,1.20331,392676421
JPY=X,2/28/2023,136.3245,136.921,135.7395,136.3525,126381172
AUD=X,2/28/2023,0.67405,0.67577,0.6704,0.673045,249154477
SGD=X,2/28/2023,1.346925,1.350435,1.34583,1.348405,362009463
CHF=X,2/28/2023,0.93576,0.942335,0.93416,0.94205,1099876758
NZD=X,2/28/2023,0.616375,0.620815,0.613295,0.618615,458949238
SEK=X,2/28/2023,10.387915,10.47315,10.37233,10.4706,938728726
CAD=X,3/1/2023,1.3646,1.36593,1.35845,1.35903,778746990
EUR=X,3/1/2023,1.057705,1.069165,1.056545,1.06688,1347499380
GBP=X,3/1/2023,1.20332,1.2089,1.19653,1.20266,165927112
JPY=X,3/1/2023,136.3515,136.474,135.2595,136.196,246509724
AUD=X,3/1/2023,0.67304,0.678375,0.669525,0.675955,532622188
SGD=X,3/1/2023,1.348395,1.34993,1.339285,1.342045,1224162222
CHF=X,3/1/2023,0.942055,0.942875,0.93505,0.93954,499791740
NZD=X,3/1/2023,0.618625,0.627585,0.616615,0.6254,1185661200
SEK=X,3/1/2023,10.470695,10.487295,10.374205,10.435085,461215818
CAD=X,3/2/2023,1.35902,1.36415,1.35827,1.3598,195048950
EUR=X,3/2/2023,1.066875,1.067295,1.057655,1.059855,1054489989
GBP=X,3/2/2023,1.20265,1.20367,1.19251,1.19496,868150743
JPY=X,3/2/2023,136.1965,137.1005,136.0545,136.723,596060254
AUD=X,3/2/2023,0.67595,0.67661,0.67067,0.67319,509618264
SGD=X,3/2/2023,1.34204,1.35047,1.34122,1.347565,1078109650
CHF=X,3/2/2023,0.939545,0.944035,0.93925,0.942025,494228038
NZD=X,3/2/2023,0.625405,0.625595,0.61991,0.62194,655249602
SEK=X,3/2/2023,10.43508,10.53636,10.429955,10.507675,836379172
CAD=X,3/3/2023,1.35979,1.36441,1.35554,1.35981,102437153
EUR=X,3/3/2023,1.05985,1.06387,1.058855,1.063405,583363520
GBP=X,3/3/2023,1.19494,1.20487,1.19485,1.20442,1046953061
JPY=X,3/3/2023,136.7225,136.772,135.7475,135.839,932420198
AUD=X,3/3/2023,0.673185,0.677485,0.672865,0.67694,657288617
SGD=X,3/3/2023,1.34756,1.348685,1.34348,1.34415,703683965
CHF=X,3/3/2023,0.942025,0.94214,0.93592,0.93611,1040265663
NZD=X,3/3/2023,0.621935,0.62417,0.61928,0.62223,147272333
SEK=X,3/3/2023,10.5077,10.52825,10.45591,10.45725,611747768
CAD=X,3/5/2023,1.359575,1.36071,1.359535,1.36054,217592611
EUR=X,3/5/2023,1.06283,1.06294,1.062365,1.062585,133311973
GBP=X,3/5/2023,1.20413,1.20413,1.20271,1.20275,237847598
JPY=X,3/5/2023,135.9875,136.0365,135.859,136.0245,134860835
AUD=X,3/5/2023,0.67568,0.67635,0.675205,0.675405,140813414
SGD=X,3/5/2023,1.345075,1.3456,1.34455,1.345395,156650695
CHF=X,3/5/2023,0.936465,0.93707,0.93632,0.93704,191403678
NZD=X,3/5/2023,0.62194,0.62208,0.62086,0.620885,269058681
SEK=X,3/5/2023,10.47592,10.490425,10.47492,10.48402,182163665
CAD=X,3/6/2023,1.36055,1.3629,1.35823,1.36167,236480544
EUR=X,3/6/2023,1.06259,1.069445,1.062235,1.068565,912404229
GBP=X,3/6/2023,1.20276,1.2049,1.1993,1.20253,122974600
JPY=X,3/6/2023,136.024,136.1945,135.368,136.001,121670248
AUD=X,3/6/2023,0.675415,0.676965,0.671645,0.673155,435412057
SGD=X,3/6/2023,1.3454,1.34675,1.34368,1.345245,127440180
CHF=X,3/6/2023,0.93705,0.9373,0.93055,0.93075,1101466387
